n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1,40,1000,100,0.0008453151091119,0.0008826771028848,0.3058823529411765,0.3002437957116959,0.6702131649684315,0.6806776270550728,0.2824474041486233,0.2644454333478672,0.6650560881855813,0.6753551551106968,5.413482682792743,184.05841121495328,34.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,40,1000,250,0.0011698451421424,0.0012151163693511,0.3058823529411765,0.3002437957116959,0.6732137275739201,0.6817903356879415,0.2824474041486233,0.2644454333478672,0.6671721501373974,0.6753195559121096,2.7422060673843145,252.28295819935693,92.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,100,50,0.0009429788650924,0.000985306853004,0.3058823529411765,0.3002437957116959,0.6727011314621492,0.683528161530287,0.2824474041486233,0.2644454333478672,0.6665747290534908,0.6771345632715047,20.58860103626943,205.8860103626943,10.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,100,100,0.0010872230850976,0.0011326827922247,0.3058823529411765,0.3002437957116959,0.6733637557041945,0.6830905794836531,0.2824474041486233,0.2644454333478672,0.6671240565233435,0.6763875599003554,23.70268656716418,237.0268656716418,10.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,100,250,0.00199217270608728,0.00205231434798156,0.3058823529411765,0.3002437957116959,0.6777320747640182,0.6833256235544164,0.2824474041486233,0.2644454333478672,0.6680331073856005,0.673204653045141,26.035643769631815,431.63309434280825,16.6,0.0,186.8,6.207554979504516e-05,6.258250692778112e-05,0.0,0.0,0.00042439888262360586,0.0003116069779018521,0.0,0.0,0.00028708556343581593,0.00037474892840087945,0.8533651736580694,12.697753610359547,0.8944271909999163,0.0,5.805170109479994,5
4,10,250,50,0.001899125516086,0.0019552888964608,0.3058823529411765,0.3002437957116959,0.6724135775457898,0.6776145527286366,0.2824474041486233,0.2644454333478672,0.6586569422779848,0.6635749322749608,17.047905477980663,417.67368421052635,24.5,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,250,100,0.0015139525652929,0.0015649275702608,0.3058823529411765,0.3002437957116959,0.6783146840032506,0.6852159779958742,0.2824474041486233,0.2644454333478672,0.6690249147557946,0.67565154107499,14.520713305898491,326.71604938271605,22.5,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,250,250,0.0019711142647757,0.0020315644289687,0.3058823529411765,0.3002437957116959,0.6764518347190098,0.6821779083578171,0.2824474041486233,0.2644454333478672,0.665996230336687,0.6713274846928408,11.733432062199183,428.2702702702703,36.5,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,500,50,0.0032931633396858,0.0033612953804985,0.3058823529411765,0.3002437957116959,0.6648371569669314,0.6666249921860349,0.2824474041486233,0.2644454333478672,0.6449385792564535,0.6471306678320712,11.850716981132075,740.6698113207547,62.5,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,500,100,0.0024805147653926,0.0025378102765129,0.3058823529411765,0.3002437957116959,0.6804400825154716,0.6834531474651497,0.2824474041486233,0.2644454333478672,0.6640143583317839,0.6677316673311767,18.6040777619725,530.2162162162163,28.5,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,500,250,0.0023130889836875,0.002376843173623,0.3058823529411765,0.3002437957116959,0.6782896793148715,0.6829155466649997,0.2824474041486233,0.2644454333478672,0.6657681087346984,0.6706747758440441,6.3272476468679,493.52531645569627,78.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,1000,50,0.0033949993074681,0.0034598398964511,0.3058823529411765,0.3002437957116959,0.6521722823029318,0.6531474651497156,0.2824474041486233,0.2644454333478672,0.6300081712514994,0.6313586237988315,19.54682628756703,791.6464646464647,40.5,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,1000,100,0.0025962614469086,0.0026482958512467,0.3058823529411765,0.3002437957116959,0.6745514784022004,0.6763018065887354,0.2824474041486233,0.2644454333478672,0.6571432829464454,0.6591921109296137,13.578746641241224,563.5179856115108,41.5,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,1000,250,0.002465985248051,0.0025210609342192,0.3058823529411765,0.3002437957116959,0.68317809589298,0.6859661186472463,0.2824474041486233,0.2644454333478672,0.6682297103157073,0.6714755901585945,5.515018315018315,501.8666666666667,91.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,100,50,0.0009429788650924,0.000985306853004,0.3058823529411765,0.3002437957116959,0.6727011314621492,0.683528161530287,0.2824474041486233,0.2644454333478672,0.6665747290534908,0.6771345632715047,20.58860103626943,205.8860103626943,10.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,100,100,0.0010911569690953801,0.00113702887081552,0.3058823529411765,0.3002437957116959,0.6731637181971619,0.6829655560417578,0.2824474041486233,0.2644454333478672,0.6669594467902696,0.6761886940081384,23.802294879382018,238.0229487938202,10.0,0.0,336.6,2.893672762090093e-06,3.015321870664182e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06368854018582579,0.6368854018582659,0.0,0.0,0.8944271909999203,5
4,20,100,250,0.00197818079514862,0.0020382106606513803,0.3058823529411765,0.3002437957116959,0.6777470775770457,0.6834006376195536,0.2824474041486233,0.2644454333478672,0.6680917464617049,0.6733641482373981,26.498950523214468,428.5356303972367,16.2,0.0,188.2,7.530299260563552e-05,7.627102097618183e-05,0.0,0.0,0.00034968589589192664,0.00023379717919314028,0.0,0.0,0.00018065531719566676,0.00035287211854151103,0.8528133806157457,15.553698426449198,1.0954451150103324,0.0,7.120393247567162,5
4,20,250,50,0.001899125516086,0.0019552888964608,0.3058823529411765,0.3002437957116959,0.6724135775457898,0.6776145527286366,0.2824474041486233,0.2644454333478672,0.6586569422779848,0.6635749322749608,17.047905477980663,417.67368421052635,24.5,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,250,100,0.0015139525652929,0.0015649275702608,0.3058823529411765,0.3002437957116959,0.6783146840032506,0.6852159779958742,0.2824474041486233,0.2644454333478672,0.6690249147557946,0.67565154107499,14.520713305898491,326.71604938271605,22.5,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,250,250,0.0019650691427978997,0.0020259105066495397,0.3058823529411765,0.3002437957116959,0.6764918422204163,0.6823279364880915,0.2824474041486233,0.2644454333478672,0.666115717269549,0.6715833973764382,11.892827618155456,426.8887532693984,35.9,0.0,188.6,5.821954057132304e-06,5.889792377776265e-06,0.0,0.0,2.0543447802846832e-05,0.0,0.0,0.0,2.9186591570614643e-05,4.403010251732752e-06,0.14550756927221348,1.2611467082573458,0.547722557505166,0.0,0.5477225575051667,5
4,20,500,50,0.0032931633396858,0.0033612953804985,0.3058823529411765,0.3002437957116959,0.6648371569669314,0.6666249921860349,0.2824474041486233,0.2644454333478672,0.6449385792564535,0.6471306678320712,11.850716981132075,740.6698113207547,62.5,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,500,100,0.0024809287502996,0.0025378930734943,0.3058823529411765,0.3002437957116959,0.6805025942364193,0.6834656498093392,0.2824474041486233,0.2644454333478672,0.6641211843766571,0.6677732194444753,18.6040777619725,530.2162162162163,28.5,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,500,250,0.0023130113293758,0.0023767655193112,0.3058823529411765,0.3002437957116959,0.678277176970682,0.6829030443208102,0.2824474041486233,0.2644454333478672,0.6657638061993542,0.6706558280533028,6.368068599428338,493.52531645569627,77.5,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,1000,50,0.0033949993074681,0.0034598398964511,0.3058823529411765,0.3002437957116959,0.6521722823029318,0.6531474651497156,0.2824474041486233,0.2644454333478672,0.6300081712514994,0.6313586237988315,19.54682628756703,791.6464646464647,40.5,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,1000,100,0.0025962614469086,0.0026482958512467,0.3058823529411765,0.3002437957116959,0.6745514784022004,0.6763018065887354,0.2824474041486233,0.2644454333478672,0.6571432829464454,0.6591921109296137,13.578746641241224,563.5179856115108,41.5,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,20,1000,250,0.002465985248051,0.0025209792195513,0.3058823529411765,0.3002437957116959,0.68317809589298,0.6859536163030568,0.2824474041486233,0.2644454333478672,0.6682337514828732,0.6714587045490016,5.54548802946593,501.8666666666667,90.5,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,40,100,50,0.000940336569517,0.0009826842532974,0.3058823529411765,0.3002437957116959,0.6726136150528224,0.6834906544977183,0.2824474041486233,0.2644454333478672,0.6665329219306666,0.677103038690412,20.535400516795868,205.35400516795863,10.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
