n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
4,10,100,250,0.00055797935864936,0.00051491980251566,0.6963430513561828,0.7032287965394717,0.830465008496833,0.8270133080267484,0.6326115658062732,0.6675166905378538,0.8250209900636364,0.8217309917242341,240.4,7.719473651938804e-06,8.986505599980064e-06,0.0,0.0,0.004202854790299186,0.004540659630405661,0.0,0.0,0.004307293182301266,0.004577270751110398,7.9246451024635824,5
4,10,250,50,7.025655227300299e-05,6.809945113025315e-05,0.6963430513561828,0.7032287965394717,0.8300412703317075,0.8328220520403434,0.6326115658062732,0.6675166905378538,0.8253657793935805,0.8284766763999227,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,250,100,0.00011743746715178001,0.00011686701998969999,0.6963430513561828,0.7032287965394717,0.8344728653086447,0.840687691730485,0.6326115658062732,0.6675166905378538,0.8294339412044863,0.8362215403607178,1176.2,1.463239151508681e-07,3.255845355513755e-07,0.0,0.0,0.0001647115107328798,0.00039743840138630935,0.0,0.0,0.0001661252494746137,0.00040457140838041434,1.7888543819998326,5
4,10,250,250,0.0038505587875117204,0.0024842709726869997,0.6963430513561828,0.7032287965394717,0.8078612257509213,0.7752289730970404,0.6326115658062732,0.6675166905378538,0.80042985178689,0.7641773744501648,29.0,0.00022153145424138273,0.00026028252504120694,0.0,0.0,0.004696439627011489,0.007715270309990999,0.0,0.0,0.00553414535160363,0.008997998423199701,1.224744871391589,5
4,10,500,50,6.706915682181632e-05,6.777869232109433e-05,0.6963430513561828,0.7032287965394717,0.8282403831299243,0.8365209331067511,0.6326115658062732,0.6675166905378538,0.8241695600411166,0.8331130210827327,1966.6,1.874925889958638e-07,3.0955595835029876e-07,0.0,0.0,1.9739736289200398e-05,0.0002171370991812173,0.0,0.0,4.0711231858181285e-05,0.0001613885657391138,5.8137767414994626,5
4,10,500,100,0.00016197277347782001,0.00015796035491914,0.6963430513561828,0.7032287965394717,0.8331045441504271,0.8367239743108736,0.6326115658062732,0.6675166905378538,0.8286923553520319,0.8328499035238647,845.2,5.065104849072189e-06,6.079813575059729e-07,0.0,0.0,0.0013019624362608081,0.0049924462434549274,0.0,0.0,0.0014125405120366222,0.005151236405887589,34.04702630186664,5
4,10,500,250,0.00108556794092664,0.0009460400859109201,0.6963430513561828,0.7032287965394717,0.81782348657059,0.809918121427468,0.6326115658062732,0.6675166905378538,0.8110202959628514,0.8032338017333223,117.0,0.00024019976804225482,0.00017341884853048207,0.0,0.0,0.0008984562168963438,0.00527376619407617,0.0,0.0,0.001196700593331149,0.0056944670403620435,28.818396901979124,5
4,10,1000,50,6.878402611927425e-05,6.762483962290079e-05,0.6963430513561828,0.7032287965394717,0.8288759903776125,0.8335282823155525,0.6326115658062732,0.6675166905378538,0.8250381617104419,0.8305333194171685,1926.8,9.328096357146442e-08,4.372413936314085e-08,0.0,0.0,6.694070264658858e-05,3.822583495333038e-05,0.0,0.0,7.819053421792182e-05,2.7238250334820502e-05,1.6431676725155036,5
4,10,1000,100,0.00014718501462674,0.00014350414943617998,0.6963430513561828,0.7032287965394717,0.8450795612544415,0.8482443556752223,0.6326115658062732,0.6675166905378538,0.8416464891488052,0.8451016910516991,1010.6,1.4349346047390519e-06,2.0676117307039148e-06,0.0,0.0,0.0005024431820340282,0.001451525103748625,0.0,0.0,0.0005406162498950366,0.001520277152412152,7.987490219086351,5
4,10,1000,250,0.00095619697501154,0.0008610333977904199,0.6963430513561828,0.7032287965394717,0.8319304363178919,0.8253227693054667,0.6326115658062732,0.6675166905378538,0.8266821074219143,0.8195477517638474,141.8,4.0253206795684925e-06,3.5806802198037e-06,0.0,0.0,0.00022807725599105125,0.0004848808165646271,0.0,0.0,0.00025399631420259085,0.0005167347523880129,0.44721359549995915,5
4,20,100,50,6.706866750631798e-05,6.799701304821892e-05,0.6963430513561828,0.7032287965394717,0.83410209441416,0.8428946613405135,0.6326115658062732,0.6675166905378538,0.8294712553307907,0.8390078627322042,2054.0,6.96338742544322e-08,5.885136509939238e-09,0.0,0.0,0.00014302797771861844,1.2088070391435228e-05,0.0,0.0,0.0001511644660306588,1.176741290686038e-05,0.0,5
4,20,100,100,0.0001091927526567,0.00010681516686562001,0.6963430513561828,0.7032287965394717,0.8373728233762222,0.8411864668623513,0.6326115658062732,0.6675166905378538,0.8328029749191359,0.8370352268138923,1291.6,6.969056748528002e-07,9.629087420717618e-07,0.0,0.0,0.00023115307051749156,0.0006094194024181256,0.0,0.0,0.000240200397672566,0.0006128843516134636,6.542170893518445,5
4,20,100,250,0.00055885889974882,0.00051338233359524,0.6963430513561828,0.7032287965394717,0.8268808898501467,0.8231864227229592,0.6326115658062732,0.6675166905378538,0.821354257104228,0.8178485441586861,233.6,9.438206061329841e-06,1.2048829675119484e-05,0.0,0.0,0.005509062101677628,0.006502748976121979,0.0,0.0,0.005643519834086851,0.006580397495440213,9.607288899580361,5
4,20,250,50,7.028293098857055e-05,6.813001756295162e-05,0.6963430513561828,0.7032287965394717,0.8300633400278079,0.8328529496148839,0.6326115658062732,0.6675166905378538,0.8253871591987398,0.8285056568649048,1902.6,3.8159701856909066e-08,4.66108669533931e-08,0.0,0.0,3.822583495332237e-05,5.755072635962572e-05,0.0,0.0,4.063231674664464e-05,5.730514038978161e-05,0.5477225575051635,5
4,20,250,100,0.00011786657310308,0.00011705887594135999,0.6963430513561828,0.7032287965394717,0.8348127386285891,0.8407494868795657,0.6326115658062732,0.6675166905378538,0.8297785781361776,0.8362929425475345,1174.8,2.0183089311688082e-07,4.1390984730098003e-07,0.0,0.0,0.0005230564536100762,0.0006408577665602161,0.0,0.0,0.0005313522138072183,0.0006548661289546618,3.8340579025361685,5
4,20,250,250,0.00304779256285574,0.0019146886218166,0.6963430513561828,0.7032287965394717,0.8121206770982763,0.7764737039570966,0.6326115658062732,0.6675166905378538,0.8052453826118724,0.76647624795255,39.0,0.0006161453385122655,0.00029861130905134236,0.0,0.0,0.004815367971017717,0.004356778254382382,0.0,0.0,0.006088937915319114,0.004666374109550736,6.519202405202649,5
4,20,500,50,6.682183239129469e-05,6.738967374297577e-05,0.6963430513561828,0.7032287965394717,0.8283021782790051,0.8363090640241884,0.6326115658062732,0.6675166905378538,0.8242651407788886,0.8329681927515363,1974.8,1.5959115822584967e-07,2.1858146666080758e-07,0.0,0.0,1.8464832524824542e-05,9.86986814459627e-05,0.0,0.0,3.62957949754565e-05,4.331504561292869e-05,4.919349550499525,5
4,20,500,100,0.00016200473949791997,0.00015616841321092,0.6963430513561828,0.7032287965394717,0.8315111120919865,0.8335768356469732,0.6326115658062732,0.6675166905378538,0.8270147526758025,0.8297098722458388,834.8,4.123007105335673e-06,2.3899836044234193e-06,0.0,0.0,0.0016842952400546033,0.003468854989642695,0.0,0.0,0.00172995005023374,0.0035112542586964316,24.75277762191547,5
4,20,500,250,0.00094951551688006,0.0008371718571960601,0.6963430513561828,0.7032287965394717,0.81550616848006,0.8087881529871334,0.6326115658062732,0.6675166905378538,0.8080274665915379,0.8011858105880382,127.6,0.00012818992186460333,8.20430736947118e-05,0.0,0.0,0.0021161950201605373,0.005878643766721583,0.0,0.0,0.002538712395621531,0.006709851767323747,19.73068675946177,5
4,20,1000,50,6.908095189024684e-05,6.767826318730688e-05,0.6963430513561828,0.7032287965394717,0.8293791794486989,0.833563593829313,0.6326115658062732,0.6675166905378538,0.8256272759711191,0.8306753791232374,1925.8,8.648629857497944e-08,5.467953006453115e-09,0.0,0.0,0.00019739736289195643,1.973973628915385e-05,0.0,0.0,0.00022868030980544235,6.833317614511809e-05,0.4472135954999452,5
4,20,1000,100,0.00014512675906386,0.00014082703862428,0.6963430513561828,0.7032287965394717,0.8453576394253052,0.847829445388537,0.6326115658062732,0.6675166905378538,0.8418768047795551,0.8446605586224859,1026.8,8.943157554475268e-07,9.72794200950799e-07,0.0,0.0,0.0007813732191786164,0.0010621005420773134,0.0,0.0,0.0007724784807953888,0.0010588764917690704,4.086563348340521,5
4,20,1000,250,0.00093097964559288,0.0008404968308487,0.6963430513561828,0.7032287965394717,0.8315155260312066,0.8252653880956059,0.6326115658062732,0.6675166905378538,0.8261318199730917,0.8193274561658226,145.2,7.0722592512107085e-06,4.582885704661048e-06,0.0,0.0,0.0003779012565249665,0.0004556737588058484,0.0,0.0,0.0003843447408290461,0.00044350237182204106,1.0954451150103304,5
4,40,100,50,6.677813514364644e-05,6.718098696532426e-05,0.6963430513561828,0.7032287965394717,0.8338240162432964,0.8415351680607358,0.6326115658062732,0.6675166905378538,0.8291274164316101,0.8375426656298522,2058.8,3.5368929797664824e-07,1.1115045962750346e-06,0.0,0.0,0.0002901136893938222,0.0018494747698856661,0.0,0.0,0.0003702969945640164,0.0019945363474667176,6.572670690062014,5
4,40,100,100,0.00010325200664696001,0.00010123909701155332,0.6963430513561828,0.7032287965394717,0.834494935004745,0.8386881772637992,0.6326115658062732,0.6675166905378538,0.8298671288804309,0.8344668826995255,1338.0,8.01596812947372e-07,1.5880998149226275e-06,0.0,0.0,0.0012369272216643465,0.0022687497310563444,0.0,0.0,0.0012758266473701814,0.0023588609839454077,3.605551275464005,5
4,40,100,250,0.00053930145918934,0.0004921617552226,0.6963430513561828,0.7032287965394717,0.8274061486173336,0.8229127584913156,0.6326115658062732,0.6675166905378538,0.8218085114014493,0.8174149383676743,243.2,1.2749101690102973e-05,1.755100864920394e-06,0.0,0.0,0.0019981669329290517,0.004292314763374476,0.0,0.0,0.002138646105213005,0.00442517586343565,9.338094023943002,5
4,40,250,50,7.049204281442344e-05,6.834592908226541e-05,0.6963430513561828,0.7032287965394717,0.8303061066849109,0.833113372028867,0.6326115658062732,0.6675166905378538,0.825644616986476,0.828773090517517,1900.4,5.2115349853266695e-08,6.421714185618978e-08,0.0,0.0,6.0440351957030446e-05,8.46164927398836e-05,0.0,0.0,7.414411792414771e-05,9.6964507831209e-05,0.5477225575051375,5
4,40,250,100,0.00011782984294929999,0.00011783437778028001,0.6963430513561828,0.7032287965394717,0.8361634040299265,0.8430623910308755,0.6326115658062732,0.6675166905378538,0.8310806120577313,0.838640398659221,1186.8,1.5632582236927193e-06,1.5998647254057262e-06,0.0,0.0,0.0009706401883758882,0.001958926415699999,0.0,0.0,0.0009866023248956775,0.0020648757489374935,18.04716044146556,5
4,40,250,250,0.00202941280655644,0.00135041360724576,0.6963430513561828,0.7032287965394717,0.8061309615766591,0.776283904570634,0.6326115658062732,0.6675166905378538,0.7995161792713568,0.7665559650606144,54.2,0.00012217427793643373,7.955396625243581e-05,0.0,0.0,0.005514832434100452,0.003527542515949694,0.0,0.0,0.005966911820247578,0.003592087150129584,3.1144823004794873,5
4,40,500,50,6.711612362379562e-05,6.778517443131187e-05,0.6963430513561828,0.7032287965394717,0.828293350400565,0.8364944494714308,0.6326115658062732,0.6675166905378538,0.8242238067098524,0.8330551224863605,1966.0,9.392081650473489e-09,1.0040557624220843e-08,0.0,0.0,1.8464832524868774e-05,1.9739736289208675e-05,0.0,0.0,1.8769083064194323e-05,2.11206138809997e-05,0.0,5
